id,date,business_name,pzdm,name,settlement,opening,highest_price,lowest_price,today_close,clearing,ups_downs_1,ups_downs_2,turnover_hand,empty_plate,increase_decrease,turnover_volume,delivery_settlement_price
1695707,20220228,F4,IF,IF,0,4555.6,4568.6,4517.8,4562.2,0,0,0,85610,203209,0,0,0
1696439,20220228,F4,IF,IF2203,4569.4,4566,4580.6,4528,4574.4,4568.4,5,-1,65865,121879,0,90000245940,0
1696440,20220228,F4,IF,IF2204,4567.4,4557.8,4578,4527.2,4574.4,4567.6,7,0.2,3993,6480,0,5455195500,0
1696441,20220228,F4,IF,IF2206,4550.8,4550,4561.8,4510,4553.2,4548.2,2.4,-2.6,12424,56749,0,16903575960,0
1696442,20220228,F4,IF,IF2209,4500.6,4500,4510.8,4463.2,4503,4498.2,2.4,-2.4,3328,18101,0,4480233720,0
1696456,20220301,F4,IF,IF,0,4585.8003,4608.4004,4564.6,4596.8003,0,0,0,85293,199654,0,0,0
1697188,20220301,F4,IF,IF2203,4568.4,4600,4621,4576.8,4608.6,4610,40.2,41.6,66397,118483,0,91666612560,0
1697189,20220301,F4,IF,IF2204,4567.6,4596.6,4620,4578,4609,4609.2,41.4,41.6,3276,7122,0,4521737760,0
1697190,20220301,F4,IF,IF2206,4548.2,4576.2,4600.4,4556,4588.6,4590,40.4,41.8,12730,55720,0,17492490240,0
1697191,20220301,F4,IF,IF2209,4498.2,4516.4,4549.6,4507.8,4540.4,4539.2,42.2,41,2890,18329,0,3927785880,0
1697205,20220302,F4,IF,IF,0,4575,4577.6,4540.6,4563.4004,0,0,0,79081,200315,0,0,0
1697937,20220302,F4,IF,IF2203,4610,4586.6,4590.2,4552,4575,4578,-35,-32,61056,116401,0,83763908880,0
1697938,20220302,F4,IF,IF2204,4609.2,4587.2,4589.6,4553.6,4577.6,4577.2,-31.6,-32,3635,8030,0,4985346300,0
1697939,20220302,F4,IF,IF2206,4590,4566.6,4570.8,4533,4556,4557.8,-34,-32.2,10887,56869,0,14870693460,0
1697940,20220302,F4,IF,IF2209,4539.2,4521,4521.2,4486,4508.2,4507.8,-31,-31.4,3503,19015,0,4732481520,0
1697954,20220303,F4,IF,IF,0,4584,4591,4524,4534.4,0,0,0,80195,204189,0,0,0
1698686,20220303,F4,IF,IF2203,4578,4599.4,4604.6,4535.8,4546.8,4549,-31.2,-29,60809,117779,0,83233576680,0
1698687,20220303,F4,IF,IF2204,4577.2,4597.8,4603.6,4535.6,4547.6,4547.2,-29.6,-30,4394,9715,0,6010757700,0
1698688,20220303,F4,IF,IF2206,4557.8,4571,4582.8,4517,4525.6,4530.6,-32.2,-27.2,11369,56973,0,15496393920,0
1698689,20220303,F4,IF,IF2209,4507.8,4523,4533,4470,4479.4,4482,-28.4,-25.8,3623,19722,0,4886198280,0
1699367,20220304,F4,IF,IF2203,4549,4501.6,4537,4482.2,4499.4,4495.8,-49.6,-53.2,72018,120778,0,97370793480,0
1699368,20220304,F4,IF,IF2204,4547.2,4510.2,4536,4484,4501.4,4494.6,-45.8,-52.6,5031,11352,0,6799545660,0
1699369,20220304,F4,IF,IF2206,4530.6,4486,4516.8,4463.8,4481,4476,-49.6,-54.6,14631,60085,0,19693634580,0
1699370,20220304,F4,IF,IF2209,4482,4450,4469.4,4419.2,4447.2,4432,-34.8,-50,4608,20948,0,6139814640,0
1699384,20220304,F4,IF,IF,0,4492.6,4523.8003,4470.8,4489.2,0,0,0,96288,213163,0,0,0
1699452,20220307,F4,IF,IF,0,4444.4,4444.4004,4311.8,4326.6,0,0,0,119434,218887,0,0,0
1699964,20220307,F4,IF,IF2203,4495.8,4450.4,4455.6,4324.2,4339.4,4343.2,-156.4,-152.6,81868,119532,0,1.08E+11,0
1699965,20220307,F4,IF,IF2204,4494.6,4452.4,4456,4323,4337.8,4342.2,-156.8,-152.4,7406,14214,0,9743037840,0
1699966,20220307,F4,IF,IF2206,4476,4440.2,4440.2,4302.2,4317.2,4322.8,-158.8,-153.2,22306,61895,0,29224167060,0
1699967,20220307,F4,IF,IF2209,4432,4418,4418,4263,4279.8,4284,-152.2,-148,7854,23246,0,10186919460,0
1700201,20220308,F4,IF,IF,0,4346.6,4362,4209,4222.8,0,0,0,149634,218447,0,0,0
1700736,20220308,F4,IF,IF2203,4343.2,4364.4,4375,4222.4,4237,4259.6,-106.2,-83.6,105026,117394,0,1.36E+11,0
1700737,20220308,F4,IF,IF2204,4342.2,4341,4373.2,4221.6,4235,4262.8,-107.2,-79.4,9284,15971,0,11996354400,0
1700738,20220308,F4,IF,IF2206,4322.8,4334.6,4353.8,4198,4211,4236.8,-111.8,-86,27083,61033,0,34750618680,0
1700739,20220308,F4,IF,IF2209,4284,4290.2,4314.8,4160,4176.2,4193.6,-107.8,-90.4,8241,24049,0,10483255320,0
1700951,20220309,F4,IF,IF,0,4249.4004,4278.6,4007.4,4185,0,0,0,179311,225371,0,0,0
1701684,20220309,F4,IF,IF2203,4259.6,4266.2,4293.8,4025,4202,4168.2,-57.6,-91.4,123571,117527,0,1.56E+11,0
1701685,20220309,F4,IF,IF2204,4262.8,4259.4,4294.2,4030,4198,4173.2,-64.8,-89.6,13775,20086,0,17350929780,0
1701686,20220309,F4,IF,IF2206,4236.8,4235.2,4269,3965.2,4171.8,4134.8,-65,-102,32758,62948,0,40867319760,0
1701687,20220309,F4,IF,IF2209,4193.6,4196,4231.4,3925,4126.8,4089.8,-66.8,-103.8,9207,24810,0,11358715200,0
1701701,20220310,F4,IF,IF,0,4268.4,4293,4239.6,4243.4004,0,0,0,123754,212174,0,0,0
1702433,20220310,F4,IF,IF2203,4168.2,4275.8,4315,4260.4,4266.4,4275.6,98.2,107.4,83652,104322,0,1.08E+11,0
1702434,20220310,F4,IF,IF2204,4173.2,4320,4320,4256,4258.8,4268.6,85.6,95.4,11947,20985,0,15361163280,0
1702435,20220310,F4,IF,IF2206,4134.8,4260,4299,4222.8,4224,4234.4,89.2,99.6,20455,60750,0,26090078880,0
1702436,20220310,F4,IF,IF2209,4089.8,4213.2,4237,4182,4183.6,4192.8,93.8,103,7700,26117,0,9725304720,0
1702450,20220311,F4,IF,IF,0,4189,4293.4004,4119,4287,0,0,0,165427,227849,0,0,0
1703183,20220311,F4,IF,IF2203,4275.6,4209,4317.4,4149,4311,4286.6,35.4,11,108112,107632,0,1.37E+11,0
1703184,20220311,F4,IF,IF2204,4268.6,4221,4314.6,4138.4,4307.6,4278.8,39,10.2,15449,25300,0,19547470560,0
1703185,20220311,F4,IF,IF2206,4234.4,4167.8,4276.8,4095,4268.2,4236.4,33.8,2,31789,66568,0,39750046500,0
1703186,20220311,F4,IF,IF2209,4192.8,4133.6,4230,4051,4221.2,4195,28.4,2.2,10077,28349,0,12470252640,0
1703860,20220314,F4,IF,IF,0,4225.4,4243.8003,4132.6,4133.2,0,0,0,151131,222467,0,0,0
1703934,20220314,F4,IF,IF2203,4286.6,4248,4270.6,4161,4162.4,4186.8,-124.2,-99.8,95216,96044,0,1.21E+11,0
1703935,20220314,F4,IF,IF2204,4278.8,4231.2,4263,4150,4152.2,4177,-126.6,-101.8,21472,32510,0,27127073040,0
1703936,20220314,F4,IF,IF2206,4236.4,4210,4224.8,4110,4110,4133.4,-126.4,-103,27364,65910,0,34223916300,0
1703937,20220314,F4,IF,IF2209,4195,4171.4,4181,4065,4065,4092.8,-130,-102.2,7079,28003,0,8769681180,0
1705363,20220315,F4,IF,IF,0,4080.2,4127.8003,3891.8,3893.8,0,0,0,219078,238384,0,0,0
1705346,20220315,F4,IF,IF2203,4186.8,4110,4162.8,3935.4,3941.4,4004.4,-245.4,-182.4,128984,91787,0,1.57E+11,0
1705347,20220315,F4,IF,IF2204,4177,4105.4,4150,3911.6,3917.2,3976.8,-259.8,-200.2,37783,44461,0,45901640880,0
1705348,20220315,F4,IF,IF2206,4133.4,4050,4101.8,3854,3854.4,3918.6,-279,-214.8,39732,73191,0,47620565940,0
1705349,20220315,F4,IF,IF2209,4092.8,4019.8,4058,3804.4,3806.6,3869,-286.2,-223.8,12579,28945,0,14910657240,0
1705434,20220316,F4,IF,IF,0,3979.5999,4142.4004,3904.8,4120.2,0,0,0,238929,226788,0,0,0
1706173,20220316,F4,IF,IF2203,4004.4,4039.6,4174.6,3939.6,4152.2,4152,147.8,147.6,121382,63508,0,1.47E+11,0
1706174,20220316,F4,IF,IF2204,3976.8,3997,4162,3923.4,4140,4139.8,163.2,163,60233,60402,0,73047167820,0
1706175,20220316,F4,IF,IF2206,3918.6,3933.2,4128.2,3885,4105,4107,186.4,188.4,44452,73808,0,53286006180,0
1706176,20220316,F4,IF,IF2209,3869,3880,4074.4,3837,4048.4,4054,179.4,185,12862,29070,0,15207823140,0
1706190,20220317,F4,IF,IF,0,4205.4004,4260.4,4175,4185.4,0,0,0,187553,219283,0,0,0
1706928,20220317,F4,IF,IF2203,4152,4239.6,4302,4208.8,4234,4240.6,82,88.6,68064,32138,0,86640850680,0
1706929,20220317,F4,IF,IF2204,4139.8,4230,4280,4193.8,4210.2,4214.2,70.4,74.4,73536,81872,0,93282771000,0
1706930,20220317,F4,IF,IF2206,4107,4197,4249,4156,4167.6,4173.6,60.6,66.6,36365,75771,0,45733075740,0
1706931,20220317,F4,IF,IF2209,4054,4101,4196,4097.4,4109.4,4118.8,55.4,64.8,9588,29502,0,11906844240,0
1706945,20220318,F4,IF,IF,0,4167.8,4231.8003,4145.2,4210,0,0,0,157055,217092,0,0,0
1707684,20220318,F4,IF,IF2203,4240.6,4213.8,4258.8,4193,4251.8,4251.47,11.2,10.87,24947,0,0,31612310340,0
1707685,20220318,F4,IF,IF2204,4214.2,4190,4257.8,4169.2,4232.6,4240,18.4,25.8,95084,97306,0,1.20E+11,0
1707686,20220318,F4,IF,IF2206,4173.6,4152.6,4223,4132,4199.8,4206,26.2,32.4,29967,77396,0,37515496800,0
1707687,20220318,F4,IF,IF2209,4118.8,4095.8,4166.6,4078,4144,4150.4,25.2,31.6,7057,29586,0,8714255580,0
1707701,20220321,F4,IF,IF,0,4212,4217.6,4145.8,4184.6,0,0,0,113850,202032,0,0,0
1708440,20220321,F4,IF,IF2204,4240,4236.2,4247.2,4174,4215,4212,-25,-28,83968,95436,0,1.06E+11,0
1708441,20220321,F4,IF,IF2205,4240,4219.8,4231.8,4158.4,4196,4196,-44,-44,1097,1058,0,1383311640,0
1708442,20220321,F4,IF,IF2206,4206,4205,4211.2,4136,4174.2,4173.2,-31.8,-32.8,21479,75950,0,26914235820,0
1708443,20220321,F4,IF,IF2209,4150.4,4150.2,4153.6,4082.2,4113,4115,-37.4,-35.4,7306,29588,0,9039236400,0
1708457,20220322,F4,IF,IF,0,4186.6,4228.4004,4168.2,4183.4,0,0,0,105478,205381,0,0,0
1709196,20220322,F4,IF,IF2204,4212,4217,4260.2,4197.8,4213.2,4213.4,1.2,1.4,78783,97954,0,99756414420,0
1709197,20220322,F4,IF,IF2205,4196,4196,4239.4,4181.2,4193.8,4195.8,-2.2,-0.2,1803,1616,0,2273009520,0
1709198,20220322,F4,IF,IF2206,4173.2,4178.2,4219,4158,4173.4,4174.4,0.2,1.2,19817,76388,0,24855287400,0
1709199,20220322,F4,IF,IF2209,4115,4110,4155,4098.2,4110,4114.2,-5,-0.8,5075,29423,0,6273448440,0
1709213,20220323,F4,IF,IF,0,4201.8,4232.8003,4177.8,4212.6,0,0,0,116532,209665,0,0,0
1709951,20220323,F4,IF,IF2204,4213.4,4235,4263,4206.8,4241.2,4241.8,27.8,28.4,85055,100264,0,1.08E+11,0
1709952,20220323,F4,IF,IF2205,4195.8,4213,4246.2,4190.4,4224.4,4224.8,28.6,29,2360,2407,0,2987069880,0
1709953,20220323,F4,IF,IF2206,4174.4,4187.2,4224.2,4169,4203.2,4204,28.8,29.6,23248,77110,0,29276198880,0
1709954,20220323,F4,IF,IF2209,4114.2,4129.4,4161,4106.2,4140.2,4139,26,24.8,5869,29884,0,7280540940,0
1709968,20220324,F4,IF,IF,0,4190.2,4218.8003,4158,4190.6,0,0,0,111893,210184,0,0,0
1710707,20220324,F4,IF,IF2204,4241.8,4215,4249.6,4185.6,4218.8,4226.8,-23,-15,82607,100606,0,1.04E+11,0
1710708,20220324,F4,IF,IF2205,4224.8,4199,4233.2,4171.6,4205.6,4211.6,-19.2,-13.2,2424,2453,0,3052830060,0
1710709,20220324,F4,IF,IF2206,4204,4184.8,4210,4150,4181,4189,-23,-15,21464,77217,0,26905429620,0
1710710,20220324,F4,IF,IF2209,4139,4120,4149,4091.2,4119.6,4129,-19.4,-10,5398,29908,0,6669490260,0
1710724,20220325,F4,IF,IF,0,4194,4208.6,4109.8,4109.8,0,0,0,120958,216211,0,0,0
1711241,20220325,F4,IF,IF2204,4226.8,4220,4237.6,4137,4137,4155.2,-89.8,-71.6,87845,104443,0,1.10E+11,0
1711242,20220325,F4,IF,IF2205,4211.6,4207.8,4223.6,4122,4122,4144.2,-89.6,-67.4,2594,3055,0,3250188900,0
1711243,20220325,F4,IF,IF2206,4189,4185,4199,4100,4100,4119.4,-89,-69.6,24640,78100,0,30667251060,0
1711244,20220325,F4,IF,IF2209,4129,4129,4141.2,4040,4040.8,4060.6,-88.2,-68.4,5879,30613,0,7217697780,0
1711478,20220328,F4,IF,IF,0,4071.2,4126.8003,4026.4,4098.4,0,0,0,130620,223504,0,0,0
1712216,20220328,F4,IF,IF2204,4155.2,4100,4155,4055,4128.2,4121.2,-27,-34,94420,110467,0,1.16E+11,0
1712217,20220328,F4,IF,IF2205,4144.2,4086.2,4139.6,4040.2,4110.2,4103.6,-34,-40.6,3028,3488,0,3714429180,0
1712218,20220328,F4,IF,IF2206,4119.4,4058,4116.8,4015.2,4086.8,4081.4,-32.6,-38,26608,78261,0,32468865540,0
1712219,20220328,F4,IF,IF2209,4060.6,4005.6,4058.4,3958,4021,4024.2,-39.6,-36.4,6564,31288,0,7900775580,0
1714109,20220329,F4,IF,IF,0,4113.2,4137,4074.8,4083.4,0,0,0,97112,214970,0,0,0
1713063,20220329,F4,IF,IF2209,4024.2,4027.8,4067.2,4008.8,4013.6,4022.4,-10.6,-1.8,5351,31056,0,6478763160,0
1713062,20220329,F4,IF,IF2206,4081.4,4109,4127.2,4063,4070.8,4078.8,-10.6,-2.6,17979,76871,0,22077551700,0
1713061,20220329,F4,IF,IF2205,4103.6,4124.2,4150,4087.6,4097.4,4103.6,-6.2,0,2773,3852,0,3423999600,0
1713060,20220329,F4,IF,IF2204,4121.2,4140,4165,4103.2,4113.2,4120.4,-8,-0.8,71009,103191,0,88051806780,0
1713353,20220330,F4,IF,IF,0,4119.8003,4228.6,4116,4227,0,0,0,147252,221988,0,0,0
1714092,20220330,F4,IF,IF2204,4120.4,4149,4256,4145.8,4254.2,4245.6,133.8,125.2,103025,105510,0,1.30E+11,0
1714093,20220330,F4,IF,IF2205,4103.6,4129.8,4241.4,4128.6,4240,4229,136.4,125.4,5176,5975,0,6513584940,0
1714094,20220330,F4,IF,IF2206,4078.8,4108,4220,4103.6,4217.8,4208.6,139,129.8,30545,78289,0,38165090640,0
1714095,20220330,F4,IF,IF2209,4022.4,4050.4,4162.2,4046.8,4158,4150,135.6,127.6,8506,32214,0,10496325480,0
1714179,20220331,F4,IF,IF,0,4208.4,4221.2,4182,4190.2,0,0,0,91201,206208,0,0,0
1714696,20220331,F4,IF,IF2204,4245.6,4234.8,4248.2,4211,4218.8,4220.8,-26.8,-24.8,65855,92894,0,83453246280,0
1714697,20220331,F4,IF,IF2205,4229,4216.6,4235.4,4197.2,4205.2,4207,-23.8,-22,2956,6024,0,3734116140,0
1714698,20220331,F4,IF,IF2206,4208.6,4200,4213,4174.2,4181.6,4184.4,-27,-24.2,16249,75648,0,20416249620,0
1714699,20220331,F4,IF,IF2209,4150,4141.4,4154.2,4112.6,4124,4124.8,-26,-25.2,6141,31642,0,7604642220,0
1714933,20220401,F4,IF,IF,0,4165.6,4263.2,4158.2,4239.8,0,0,0,121529,217725,0,0,0
1715671,20220401,F4,IF,IF2204,4220.8,4190.2,4292,4185,4268,4265.8,47.2,45,84252,99798,0,1.07E+11,0
1715672,20220401,F4,IF,IF2205,4207,4180.4,4279.8,4172.4,4253.6,4250,46.6,43,4083,7034,0,5193150420,0
1715673,20220401,F4,IF,IF2206,4184.4,4160,4256.8,4150,4232.8,4229.6,48.4,45.2,23801,76759,0,30092297400,0
1715674,20220401,F4,IF,IF2209,4124.8,4104.4,4199.8,4094,4170.6,4165.6,45.8,40.8,9393,34134,0,11715434940,0
1715688,20220406,F4,IF,IF,0,4213.2,4235.6,4188.6,4210.2,0,0,0,100720,204616,0,0,0
1716008,20220406,F4,IF,IF2204,4265.8,4242,4265,4220.4,4242,4233.4,-23.8,-32.4,70389,88547,0,89529288000,0
1716009,20220406,F4,IF,IF2205,4250,4225,4251,4204.4,4225,4216.8,-25,-33.2,3530,7157,0,4475112240,0
1716010,20220406,F4,IF,IF2206,4229.6,4202.2,4229.4,4181,4203.2,4193.8,-26.4,-35.8,20950,75274,0,26420005740,0
1716011,20220406,F4,IF,IF2209,4165.6,4151.8,4166.2,4120,4139.2,4131.6,-26.4,-34,5851,33638,0,7269711780,0
1716443,20220407,F4,IF,IF,0,4189.8003,4227,4158.6,4165.2,0,0,0,116923,219008,0,0,0
1717181,20220407,F4,IF,IF2204,4233.4,4220,4260,4188,4195.2,4207.4,-38.2,-26,83696,98287,0,1.06E+11,0
1717182,20220407,F4,IF,IF2205,4216.8,4205.4,4246.6,4176.6,4182,4194,-34.8,-22.8,5651,9374,0,7131874680,0
1717183,20220407,F4,IF,IF2206,4193.8,4182.2,4219.4,4151.8,4156.4,4167.4,-37.4,-26.4,20694,76804,0,25963205040,0
1717184,20220407,F4,IF,IF2209,4131.6,4123.8,4157.2,4092,4095.4,4109.8,-36.2,-21.8,6882,34543,0,8508071400,0
1717198,20220408,F4,IF,IF,0,4172.2,4203.4004,4143.6,4203.4004,0,0,0,114693,210263,0,0,0
1717935,20220408,F4,IF,IF2204,4207.4,4203.2,4235,4172.2,4233.8,4224.2,26.4,16.8,82187,88912,0,1.04E+11,0
1717936,20220408,F4,IF,IF2205,4194,4186.8,4223.4,4162,4223.4,4213.2,29.4,19.2,5681,10481,0,7157005620,0
1717937,20220408,F4,IF,IF2206,4167.4,4161.6,4196,4136.8,4196,4185.8,28.6,18.4,21212,77068,0,26546197680,0
1717938,20220408,F4,IF,IF2209,4109.8,4104,4135,4077.8,4134,4125.6,24.2,15.8,5613,33802,0,6925556700,0
1717952,20220411,F4,IF,IF,0,4168.8,4170.8003,4058.4,4071.4,0,0,0,146141,223125,0,0,0
1718470,20220411,F4,IF,IF2204,4224.2,4192.2,4199.2,4087.2,4100,4104,-124.2,-120.2,96357,91921,0,1.19E+11,0
1718471,20220411,F4,IF,IF2205,4213.2,4191,4191,4075.6,4089,4092.8,-124.2,-120.4,12419,16183,0,15320521020,0
1718472,20220411,F4,IF,IF2206,4185.8,4164.8,4168,4051.2,4065,4066.4,-120.8,-119.4,28668,78549,0,35199608520,0
1718473,20220411,F4,IF,IF2209,4125.6,4110,4110,3993.8,4004.8,4009.6,-120.8,-116,8697,36472,0,10542174060,0
1718707,20220412,F4,IF,IF,0,4082.4,4155.8003,4051.5999,4149.4004,0,0,0,162350,215439,0,0,0
1719444,20220412,F4,IF,IF2204,4104,4108.8,4185,4081.8,4176,4173,72,69,99501,73813,0,1.23E+11,0
1719445,20220412,F4,IF,IF2205,4092.8,4099.8,4174.8,4068,4168.8,4163,76,70.2,19446,23621,0,24047738100,0
1719446,20220412,F4,IF,IF2206,4066.4,4082,4154.4,4047,4146.6,4142.6,80.2,76.2,32357,79682,0,39857339400,0
1719447,20220412,F4,IF,IF2209,4009.6,4009.6,4094.4,3993.2,4091.8,4084.2,82.2,74.6,11046,38323,0,13392847680,0
1719461,20220413,F4,IF,IF,0,4125.4004,4163.2,4116.6,4119.8,0,0,0,130094,209026,0,0,0
1720198,20220413,F4,IF,IF2204,4173,4151.4,4195,4142,4147.8,4164.6,-25.2,-8.4,73095,56394,0,91301835600,0
1720199,20220413,F4,IF,IF2205,4163,4152.2,4183.2,4135,4137.2,4155,-25.8,-8,25312,33650,0,31543544760,0
1720200,20220413,F4,IF,IF2206,4142.6,4120,4162.4,4115.6,4120,4134.8,-22.6,-7.8,23567,80198,0,29227544880,0
1720201,20220413,F4,IF,IF2209,4084.2,4070,4104.8,4060.8,4064,4079,-20.2,-5.2,8120,38784,0,9930547380,0
1720215,20220414,F4,IF,IF,0,4152.6,4196.6,4137,4162.6,0,0,0,155482,214887,0,0,0
1720952,20220414,F4,IF,IF2204,4164.6,4180,4218.6,4159.2,4186.2,4200,21.6,35.4,60196,27714,0,75596201820,0
1720953,20220414,F4,IF,IF2205,4155,4178.6,4219.8,4158.2,4184.6,4199,29.6,44,56104,62301,0,70464752940,0
1720954,20220414,F4,IF,IF2206,4134.8,4151,4200,4139.6,4163.2,4178.8,28.4,44,30268,84882,0,37828659600,0
1720955,20220414,F4,IF,IF2209,4079,4094,4143,4085.2,4110.8,4125,31.8,46,8914,39990,0,10999748820,0
1720969,20220415,F4,IF,IF,0,4140.2,4186,4130.8,4162.4,0,0,0,131370,208336,0,0,0
1721706,20220415,F4,IF,IF2204,4200,4160,4206.6,4153.8,4194.4,4194.46,-5.6,-5.54,24106,0,0,30219506040,0
1721707,20220415,F4,IF,IF2205,4199,4160,4209,4150.8,4182.4,4186.8,-16.6,-12.2,74925,76695,0,93973528500,0
1721708,20220415,F4,IF,IF2206,4178.8,4143.2,4190,4133,4165.6,4169.2,-13.2,-9.6,24946,83586,0,31143943980,0
1721709,20220415,F4,IF,IF2209,4125,4089,4135,4080,4110.4,4114.8,-14.6,-10.2,7393,39540,0,9108064200,0
1721723,20220418,F4,IF,IF,0,4119,4143.6,4097.4,4138.4,0,0,0,115690,204013,0,0,0
1722461,20220418,F4,IF,IF2205,4186.8,4138.2,4164.8,4114,4158.2,4152.4,-28.6,-34.4,77885,76909,0,96784984680,0
1722462,20220418,F4,IF,IF2206,4169.2,4120,4150,4102,4144.2,4139,-25,-30.2,25258,82300,0,31280761860,0
1722463,20220418,F4,IF,IF2209,4114.8,4080,4098.8,4057,4094.6,4087.4,-20.2,-27.4,10466,42752,0,12796189860,0
1722464,20220418,F4,IF,IF2212,4114.8,4030,4082,4030,4076.6,4065.6,-38.2,-49.2,2081,2052,0,2533708320,0
1722478,20220419,F4,IF,IF,0,4141.8003,4166.8,4087.4,4117,0,0,0,108231,209101,0,0,0
1723215,20220419,F4,IF,IF2205,4152.4,4165,4188,4105.2,4134.8,4122.6,-17.6,-29.8,75170,81341,0,93434818800,0
1723216,20220419,F4,IF,IF2206,4139,4150,4173.4,4095,4124.6,4112.4,-14.4,-26.6,23355,82653,0,28956070620,0
1723217,20220419,F4,IF,IF2209,4087.4,4087,4120.8,4044.2,4071.4,4060.2,-16,-27.2,8296,43141,0,10156439040,0
1723218,20220419,F4,IF,IF2212,4065.6,4080,4102,4026.8,4056,4040.6,-9.6,-25,1410,1966,0,1717528320,0
1723900,20220420,F4,IF,IF2205,4122.6,4130,4139,4054,4054.6,4063,-68,-59.6,84223,87351,0,1.03E+11,0
1723901,20220420,F4,IF,IF2206,4112.4,4119,4131.6,4042.4,4042.6,4052.6,-69.8,-59.8,27015,82899,0,33070785720,0
1723902,20220420,F4,IF,IF2209,4060.2,4069,4077.8,3992,3992,4001.8,-68.2,-58.4,7769,44070,0,9394009920,0
1723903,20220420,F4,IF,IF2212,4040.6,4049.6,4059.2,3975.2,3979,3987.4,-61.6,-53.2,1932,2777,0,2326209060,0
1723917,20220420,F4,IF,IF,0,4112.4004,4121.6,4036.2,4036.4,0,0,0,120939,217097,0,0,0
1724737,20220421,F4,IF,IF,0,4028.4,4062.2,3956.8,3978.4,0,0,0,146904,229009,0,0,0
1724720,20220421,F4,IF,IF2205,4063,4053.4,4081.4,3974.2,3998.8,3994.2,-64.2,-68.8,99486,94787,0,1.20E+11,0
1724721,20220421,F4,IF,IF2206,4052.6,4033,4069.6,3963,3984,3981.8,-68.6,-70.8,34412,85339,0,41516474580,0
1724722,20220421,F4,IF,IF2209,4001.8,3974,4018.4,3912,3930,3930,-71.8,-71.8,10507,45246,0,12514861440,0
1724723,20220421,F4,IF,IF2212,3987.4,3975,4004.2,3902.2,3918.4,3918,-69,-69.4,2499,3637,0,2965721880,0
1725559,20220422,F4,IF,IF,0,3948,4022,3933.2,3991.2,0,0,0,124725,217064,0,0,0
1725542,20220422,F4,IF,IF2205,3994.2,3970,4043.6,3953,4011.8,4018.4,17.6,24.2,86195,88262,0,1.04E+11,0
1725543,20220422,F4,IF,IF2206,3981.8,3951,4029,3938.4,3997.2,4005.6,15.4,23.8,28721,80985,0,34372168920,0
1725544,20220422,F4,IF,IF2209,3930,3900.2,3974.8,3887.2,3944,3952,14,22,7897,44169,0,9318713460,0
1725545,20220422,F4,IF,IF2212,3918,3900,3961.4,3877.4,3932.4,3940,14.4,22,1912,3648,0,2248189860,0
1725627,20220425,F4,IF,IF,0,3912.5999,3945,3782.2,3792.4,0,0,0,171020,241271,0,0,0
1726364,20220425,F4,IF,IF2205,4018.4,3933.4,3964.4,3800,3809.8,3851.8,-208.6,-166.6,113887,101633,0,1.34E+11,0
1726365,20220425,F4,IF,IF2206,4005.6,3919,3952.2,3787.2,3798,3842.4,-207.6,-163.2,37780,84949,0,44157509340,0
1726366,20220425,F4,IF,IF2209,3952,3864,3901.4,3738,3751.4,3789.6,-200.6,-162.4,16021,49588,0,18505543080,0
1726367,20220425,F4,IF,IF2212,3940,3852,3890,3732.2,3754.2,3791.4,-185.8,-148.6,3332,5101,0,3839237640,0
1726381,20220426,F4,IF,IF,0,3812.2,3861.8,3754.6,3764.2,0,0,0,167744,233107,0,0,0
1726919,20220426,F4,IF,IF2205,3851.8,3832,3881,3771.4,3782,3794.6,-69.8,-57.2,114509,97155,0,1.31E+11,0
1726920,20220426,F4,IF,IF2206,3842.4,3820.8,3870.4,3761.6,3772,3785.2,-70.4,-57.2,36981,82430,0,42355461720,0
1726921,20220426,F4,IF,IF2209,3789.6,3761,3819,3713.2,3720.2,3734.4,-69.4,-55.2,13631,48434,0,15403160700,0
1726922,20220426,F4,IF,IF2212,3791.4,3773.4,3809.6,3706,3715,3723.2,-76.4,-68.2,2623,5088,0,2957130600,0
1727134,20220427,F4,IF,IF,0,3758.6,3864.4,3756.8,3864.4,0,0,0,168874,230686,0,0,0
1727652,20220427,F4,IF,IF2205,3794.6,3775,3886,3772,3885.8,3874,91.2,79.4,113514,94529,0,1.30E+11,0
1727653,20220427,F4,IF,IF2206,3785.2,3766.6,3872,3765,3871,3861,85.8,75.8,38895,81020,0,44576047800,0
1727654,20220427,F4,IF,IF2209,3734.4,3718,3819,3713.2,3819,3808.6,84.6,74.2,13288,49315,0,15016747380,0
1727655,20220427,F4,IF,IF2212,3723.2,3704,3813,3704,3812.6,3798.8,89.4,75.6,3177,5822,0,3585359580,0
1728109,20220428,F4,IF,IF,0,3851.5999,3899.4,3842,3891,0,0,0,144244,219471,0,0,0
1728627,20220428,F4,IF,IF2205,3874,3872.6,3927.8,3864.4,3916,3903.2,42,29.2,97238,85934,0,1.14E+11,0
1728628,20220428,F4,IF,IF2206,3861,3858,3906.8,3850,3897,3884.8,36,23.8,32925,79319,0,38285822280,0
1728629,20220428,F4,IF,IF2209,3808.6,3808,3849.6,3797.4,3843,3832.2,34.4,23.6,11503,48326,0,13181084160,0
1728630,20220428,F4,IF,IF2212,3798.8,3790.2,3839,3788.4,3836.2,3826,37.4,27.2,2578,5892,0,2949408960,0
1728864,20220429,F4,IF,IF,0,3909.4,3995.8,3865.5999,3995,0,0,0,159855,227512,0,0,0
